ID,Title,Difficulty,Leetcode Question Link,Tags,
66,Plus One,Easy, https://leetcode.com/problems/plus-one," ""Array","[' Math""']"
33,Search in Rotated Sorted Array,Medium, https://leetcode.com/problems/search-in-rotated-sorted-array," ""Array","[' Binary Search""']"
121,Best Time to Buy and Sell Stock,Easy, https://leetcode.com/problems/best-time-to-buy-and-sell-stock," ""Array","[' Dynamic Programming""']"
26,Remove Duplicates from Sorted Array,Easy, https://leetcode.com/problems/remove-duplicates-from-sorted-array," ""Array","[' Two Pointers""']"
79,Word Search,Medium, https://leetcode.com/problems/word-search," ""Array","[' Backtracking', ' Matrix""']"
448,Find All Numbers Disappeared in an Array,Easy, https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array," ""Array","[' Hash Table""']"
1010,Pairs of Songs With Total Durations Divisible by 60,Easy, https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60," ""Array","[' Hash Table""']"
78,Subsets,Medium, https://leetcode.com/problems/subsets," ""Array","[' Backtracking', ' Bit Manipulation""']"
81,Search in Rotated Sorted Array II,Medium, https://leetcode.com/problems/search-in-rotated-sorted-array-ii," ""Array","[' Binary Search""']"
378,Kth Smallest Element in a Sorted Matrix,Medium, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix," ""Array","[' Binary Search', ' Heap (Priority Queue)""']"
136,Single Number,Easy, https://leetcode.com/problems/single-number," ""Array","[' Bit Manipulation""']"
1002,Find Common Characters,Easy, https://leetcode.com/problems/find-common-characters," ""Array","[' Hash Table""']"
122,Best Time to Buy and Sell Stock II,Easy, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii," ""Array","[' Greedy""']"
57,Insert Interval,Hard, https://leetcode.com/problems/insert-interval," ""Array""",
665,Non-decreasing Array,Easy, https://leetcode.com/problems/non-decreasing-array," ""Array","[' Greedy""']"
695,Max Area of Island,Medium, https://leetcode.com/problems/max-area-of-island," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Union Find""']"
268,Missing Number,Easy, https://leetcode.com/problems/missing-number," ""Array","[' Math', ' Bit Manipulation""']"
380,Insert Delete GetRandom O(1),Medium, https://leetcode.com/problems/insert-delete-getrandom-o1," ""Array","[' Hash Table', ' Design""']"
40,Combination Sum II,Medium, https://leetcode.com/problems/combination-sum-ii," ""Array","[' Backtracking""']"
84,Largest Rectangle in Histogram,Hard, https://leetcode.com/problems/largest-rectangle-in-histogram," ""Array","[' Stack', ' Monotonic Stack""']"
36,Valid Sudoku,Medium, https://leetcode.com/problems/valid-sudoku," ""Array","[' Hash Table', ' Matrix""']"
105,Construct Binary Tree from Preorder and Inorder Traversal,Medium, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal," ""Array","[' Tree', ' Depth-First Search""']"
283,Move Zeroes,Easy, https://leetcode.com/problems/move-zeroes," ""Array","[' Two Pointers""']"
154,Find Minimum in Rotated Sorted Array II,Hard, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii," ""Array","[' Binary Search""']"
795,Number of Subarrays with Bounded Maximum,Medium, https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum," ""Array","[' Sliding Window""']"
413,Arithmetic Slices,Medium, https://leetcode.com/problems/arithmetic-slices," ""Array","[' Dynamic Programming""']"
381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed," ""Array","[' Hash Table', ' Design""']"
362,Design Hit Counter,Medium, https://leetcode.com/problems/design-hit-counter," ""Array","[' Queue', ' Design""']"
755,Pour Water,Medium, https://leetcode.com/problems/pour-water," ""Array","[' Simulation""']"
336,Palindrome Pairs,Hard, https://leetcode.com/problems/palindrome-pairs," ""Array","[' Hash Table', ' String', ' Trie""']"
68,Text Justification,Hard, https://leetcode.com/problems/text-justification," ""Array","[' String', ' Simulation""']"
39,Combination Sum,Medium, https://leetcode.com/problems/combination-sum," ""Array","[' Backtracking""']"
324,Wiggle Sort II,Medium, https://leetcode.com/problems/wiggle-sort-ii," ""Array","[' Sort', ' Quickselect""']"
759,Employee Free Time,Hard, https://leetcode.com/problems/employee-free-time," ""Array","[' Sorting', ' Heap (Priority Queue)""']"
280,Wiggle Sort,Medium, https://leetcode.com/problems/wiggle-sort," ""Array","[' Greedy', ' Sorting""']"
843,Guess the Word,Hard, https://leetcode.com/problems/guess-the-word," ""Array","[' Math', ' Interactive""']"
622,Design Circular Queue,Medium, https://leetcode.com/problems/design-circular-queue," ""Array","[' Linked List', ' Design', ' Queue""']"
212,Word Search II,Hard, https://leetcode.com/problems/word-search-ii," ""Array","[' Backtracking', ' Trie""']"
953,Verifying an Alien Dictionary,Easy, https://leetcode.com/problems/verifying-an-alien-dictionary," ""Array","[' Hash Table', ' String""']"
34,Find First and Last Position of Element in Sorted Array,Medium, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array," ""Array","[' Binary Search""']"
108,Convert Sorted Array to Binary Search Tree,Easy, https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree," ""Array","[' Divide and Conquer', ' Binary Search Tree""']"
1310,XOR Queries of a Subarray,Medium, https://leetcode.com/problems/xor-queries-of-a-subarray," ""Array","[' Bit Manipulation""']"
961,N-Repeated Element in Size 2N Array,Easy, https://leetcode.com/problems/n-repeated-element-in-size-2n-array," ""Array","[' Hash Table""']"
713,Subarray Product Less Than K,Medium, https://leetcode.com/problems/subarray-product-less-than-k," ""Array","[' Sliding Window""']"
995,Minimum Number of K Consecutive Bit Flips,Hard, https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips," ""Array","[' Greedy', ' Sliding Window""']"
1338,Reduce Array Size to The Half,Medium, https://leetcode.com/problems/reduce-array-size-to-the-half," ""Array","[' Greedy', ' Sorting""']"
992,Subarrays with K Different Integers,Hard, https://leetcode.com/problems/subarrays-with-k-different-integers," ""Array","[' Sliding Window""']"
548,Split Array with Equal Sum,Medium, https://leetcode.com/problems/split-array-with-equal-sum," ""Array""",
973,K Closest Points to Origin,Medium, https://leetcode.com/problems/k-closest-points-to-origin," ""Array","[' Divide and Conquer', ' Geometry', ' Quickselect', ' Sorting', ' Heap (Priority Queue)""']"
1152,Analyze User Website Visit Pattern,Medium, https://leetcode.com/problems/analyze-user-website-visit-pattern," ""Array","[' Hash Table', ' Sorting""']"
348,Design Tic-Tac-Toe,Medium, https://leetcode.com/problems/design-tic-tac-toe," ""Array","[' Design""']"
253,Meeting Rooms II,Medium, https://leetcode.com/problems/meeting-rooms-ii," ""Array","[' Greedy', ' Sorting', ' Heap (Priority Queue)""']"
1102,Path With Maximum Minimum Value,Medium, https://leetcode.com/problems/path-with-maximum-minimum-value," ""Array","[' Dynamic Programming', ' Binary Search', ' Matrix""']"
1099,Two Sum Less Than K,Easy, https://leetcode.com/problems/two-sum-less-than-k," ""Array","[' Two Pointers""']"
733,Flood Fill,Easy, https://leetcode.com/problems/flood-fill," ""Array","[' Depth-First Search', ' Breadth-First Search""']"
503,Next Greater Element II,Medium, https://leetcode.com/problems/next-greater-element-ii," ""Array","[' Stack', ' Monotonic Stack""']"
496,Next Greater Element I,Easy, https://leetcode.com/problems/next-greater-element-i," ""Array","[' Stack', ' Monotonic Stack""']"
721,Accounts Merge,Medium, https://leetcode.com/problems/accounts-merge," ""Array","[' Depth-First Search', ' Union Find""']"
289,Game of Life,Medium, https://leetcode.com/problems/game-of-life," ""Array","[' Matrix', ' Simulation""']"
480,Sliding Window Median,Hard, https://leetcode.com/problems/sliding-window-median," ""Array","[' Two Pointers', ' Sliding Window', ' Heap (Priority Queue)""']"
347,Top K Frequent Elements,Medium, https://leetcode.com/problems/top-k-frequent-elements," ""Array","[' Hash Table', ' Divide and Conquer', ' Sorting', ' Heap (Priority Queue)""']"
188,Best Time to Buy and Sell Stock IV,Hard, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv," ""Array","[' Dynamic Programming""']"
384,Shuffle an Array,Medium, https://leetcode.com/problems/shuffle-an-array," ""Array","[' Math', ' Randomized""']"
997,Find the Town Judge,Easy, https://leetcode.com/problems/find-the-town-judge," ""Array","[' Graph""']"
1011,Capacity To Ship Packages Within D Days,Medium, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days," ""Array","[' Binary Search""']"
1335,Minimum Difficulty of a Job Schedule,Hard, https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule," ""Array","[' Dynamic Programming""']"
75,Sort Colors,Medium, https://leetcode.com/problems/sort-colors," ""Array","[' Two Pointers', ' Sorting""']"
978,Longest Turbulent Subarray,Medium, https://leetcode.com/problems/longest-turbulent-subarray," ""Array","[' Dynamic Programming', ' Sliding Window""']"
628,Maximum Product of Three Numbers,Easy, https://leetcode.com/problems/maximum-product-of-three-numbers," ""Array","[' Math""']"
529,Minesweeper,Medium, https://leetcode.com/problems/minesweeper," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Matrix""']"
794,Valid Tic-Tac-Toe State,Medium, https://leetcode.com/problems/valid-tic-tac-toe-state," ""Array","[' Math""']"
135,Candy,Hard, https://leetcode.com/problems/candy," ""Array","[' Greedy""']"
1229,Meeting Scheduler,Medium, https://leetcode.com/problems/meeting-scheduler," ""Array","[' Sorting', ' Two Pointers""']"
1031,Maximum Sum of Two Non-Overlapping Subarrays,Medium, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays," ""Array","[' Dynamic Programming""']"
1275,Find Winner on a Tic Tac Toe Game,Easy, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game," ""Array","[' Simulation""']"
1139,Largest 1-Bordered Square,Medium, https://leetcode.com/problems/largest-1-bordered-square," ""Array","[' Dynamic Programming', ' Matrix""']"
632,Smallest Range Covering Elements from K Lists,Hard, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists," ""Array","[' Heap (Priority Queue)', ' Sliding Window""']"
153,Find Minimum in Rotated Sorted Array,Medium, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array," ""Array","[' Binary Search""']"
775,Global and Local Inversions,Medium, https://leetcode.com/problems/global-and-local-inversions," ""Array","[' Math""']"
120,Triangle,Medium, https://leetcode.com/problems/triangle," ""Array","[' Dynamic Programming""']"
296,Best Meeting Point,Hard, https://leetcode.com/problems/best-meeting-point," ""Array","[' Math', ' Geometry', ' Sorting""']"
1094,Car Pooling,Medium, https://leetcode.com/problems/car-pooling," ""Array","[' Sorting', ' Prefix Sum""']"
682,Baseball Game,Easy, https://leetcode.com/problems/baseball-game," ""Array","[' Stack""']"
1122,Relative Sort Array,Easy, https://leetcode.com/problems/relative-sort-array," ""Array","[' Sorting""']"
939,Minimum Area Rectangle,Medium, https://leetcode.com/problems/minimum-area-rectangle," ""Array","[' Hash Table', ' Geometry""']"
373,Find K Pairs with Smallest Sums,Medium, https://leetcode.com/problems/find-k-pairs-with-smallest-sums," ""Array","[' Heap (Priority Queue)""']"
442,Find All Duplicates in an Array,Medium, https://leetcode.com/problems/find-all-duplicates-in-an-array," ""Array""",
123,Best Time to Buy and Sell Stock III,Hard, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii," ""Array","[' Dynamic Programming""']"
1004,Max Consecutive Ones III,Medium, https://leetcode.com/problems/max-consecutive-ones-iii," ""Array","[' Sliding Window""']"
542,01 Matrix,Medium, https://leetcode.com/problems/01-matrix," ""Array","[' Breadth-First Search', ' Dynamic Programming', ' Matrix""']"
63,Unique Paths II,Medium, https://leetcode.com/problems/unique-paths-ii," ""Array","[' Dynamic Programming', ' Matrix""']"
1198,Find Smallest Common Element in All Rows,Medium, https://leetcode.com/problems/find-smallest-common-element-in-all-rows," ""Array","[' Hash Table', ' Matrix""']"
473,Matchsticks to Square,Medium, https://leetcode.com/problems/matchsticks-to-square," ""Array","[' Dynamic Programming', ' Backtracking""']"
698,Partition to K Equal Sum Subsets,Medium, https://leetcode.com/problems/partition-to-k-equal-sum-subsets," ""Array","[' Dynamic Programming', ' Backtracking', ' Bit Manipulation""']"
636,Exclusive Time of Functions,Medium, https://leetcode.com/problems/exclusive-time-of-functions," ""Array","[' Stack""']"
419,Battleships in a Board,Medium, https://leetcode.com/problems/battleships-in-a-board," ""Array","[' Depth-First Search', ' Matrix""']"
963,Minimum Area Rectangle II,Medium, https://leetcode.com/problems/minimum-area-rectangle-ii," ""Array","[' Geometry', ' Math""']"
881,Boats to Save People,Medium, https://leetcode.com/problems/boats-to-save-people," ""Array","[' Two Pointers', ' Greedy""']"
540,Single Element in a Sorted Array,Medium, https://leetcode.com/problems/single-element-in-a-sorted-array," ""Array","[' Binary Search""']"
611,Valid Triangle Number,Medium, https://leetcode.com/problems/valid-triangle-number," ""Array","[' Two Pointers', ' Sorting""']"
1074,Number of Submatrices That Sum to Target,Hard, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target," ""Array","[' Hash Table', ' Matrix', ' Prefix Sum""']"
354,Russian Doll Envelopes,Hard, https://leetcode.com/problems/russian-doll-envelopes," ""Array","[' Dynamic Programming', ' Sorting', ' Binary Search""']"
130,Surrounded Regions,Medium, https://leetcode.com/problems/surrounded-regions," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Union Find""']"
349,Intersection of Two Arrays,Easy, https://leetcode.com/problems/intersection-of-two-arrays," ""Array","[' Hash Table', ' Two Pointers', ' Binary Search', ' Sorting""']"
1007,Minimum Domino Rotations For Equal Row,Medium, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row," ""Array","[' Greedy""']"
307,Range Sum Query - Mutable,Medium, https://leetcode.com/problems/range-sum-query-mutable," ""Array","[' Binary Indexed Tree', ' Segment Tree', ' Design""']"
873,Length of Longest Fibonacci Subsequence,Medium, https://leetcode.com/problems/length-of-longest-fibonacci-subsequence," ""Array","[' Hash Table', ' Dynamic Programming""']"
1375,Bulb Switcher III,Medium, https://leetcode.com/problems/bulb-switcher-iii," ""Array","[' Greedy""']"
969,Pancake Sorting,Medium, https://leetcode.com/problems/pancake-sorting," ""Array","[' Greedy', ' Sorting""']"
498,Diagonal Traverse,Medium, https://leetcode.com/problems/diagonal-traverse," ""Array","[' Matrix', ' Simulation""']"
407,Trapping Rain Water II,Hard, https://leetcode.com/problems/trapping-rain-water-ii," ""Array","[' Breadth-First Search', ' Heap (Priority Queue)""']"
1013,Partition Array Into Three Parts With Equal Sum,Easy, https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum," ""Array","[' Greedy""']"
986,Interval List Intersections,Medium, https://leetcode.com/problems/interval-list-intersections," ""Array","[' Two Pointers""']"
849,Maximize Distance to Closest Person,Easy, https://leetcode.com/problems/maximize-distance-to-closest-person," ""Array""",
463,Island Perimeter,Easy, https://leetcode.com/problems/island-perimeter," ""Array","[' Depth-First Search', ' Breadth-First Search""']"
827,Making A Large Island,Hard, https://leetcode.com/problems/making-a-large-island," ""Array","[' Depth-First Search', ' Union Find', ' Matrix""']"
252,Meeting Rooms,Easy, https://leetcode.com/problems/meeting-rooms," ""Array","[' Sorting""']"
243,Shortest Word Distance,Easy, https://leetcode.com/problems/shortest-word-distance," ""Array","[' Two Pointers""']"
916,Word Subsets,Medium, https://leetcode.com/problems/word-subsets," ""Array","[' Hash Table', ' String""']"
581,Shortest Unsorted Continuous Subarray,Easy, https://leetcode.com/problems/shortest-unsorted-continuous-subarray," ""Array","[' Two Pointers', ' Sorting""']"
350,Intersection of Two Arrays II,Easy, https://leetcode.com/problems/intersection-of-two-arrays-ii," ""Array","[' Hash Table', ' Two Pointers', ' Binary Search', ' Sorting""']"
1024,Video Stitching,Medium, https://leetcode.com/problems/video-stitching," ""Array","[' Dynamic Programming', ' Greedy""']"
852,Peak Index in a Mountain Array,Easy, https://leetcode.com/problems/peak-index-in-a-mountain-array," ""Array","[' Binary Search""']"
974,Subarray Sums Divisible by K,Medium, https://leetcode.com/problems/subarray-sums-divisible-by-k," ""Array","[' Hash Table', ' Prefix Sum""']"
209,Minimum Size Subarray Sum,Medium, https://leetcode.com/problems/minimum-size-subarray-sum," ""Array","[' Binary Search', ' Sliding Window', ' Prefix Sum""']"
539,Minimum Time Difference,Medium, https://leetcode.com/problems/minimum-time-difference," ""Array","[' Sorting""']"
860,Lemonade Change,Easy, https://leetcode.com/problems/lemonade-change," ""Array","[' Greedy""']"
523,Continuous Subarray Sum,Medium, https://leetcode.com/problems/continuous-subarray-sum," ""Array","[' Hash Table', ' Prefix Sum""']"
1146,Snapshot Array,Medium, https://leetcode.com/problems/snapshot-array," ""Array","[' Hash Table', ' Binary Search', ' Design""']"
228,Summary Ranges,Medium, https://leetcode.com/problems/summary-ranges," ""Array""",
90,Subsets II,Medium, https://leetcode.com/problems/subsets-ii," ""Array","[' Backtracking""']"
284,Peeking Iterator,Medium, https://leetcode.com/problems/peeking-iterator," ""Array","[' Design', ' Iterator""']"
163,Missing Ranges,Medium, https://leetcode.com/problems/missing-ranges," ""Array""",
1060,Missing Element in Sorted Array,Medium, https://leetcode.com/problems/missing-element-in-sorted-array," ""Array","[' Binary Search""']"
167,Two Sum II - Input array is sorted,Easy, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted," ""Array","[' Two Pointers', ' Binary Search""']"
1005,Maximize Sum Of Array After K Negations,Easy, https://leetcode.com/problems/maximize-sum-of-array-after-k-negations," ""Array","[' Greedy', ' Sorting""']"
702,Search in a Sorted Array of Unknown Size,Medium, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size," ""Array","[' Binary Search', ' Interactive""']"
1299,Replace Elements with Greatest Element on Right Side,Easy, https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side," ""Array""",
801,Minimum Swaps To Make Sequences Increasing,Medium, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing," ""Array","[' Dynamic Programming', ' Greedy""']"
164,Maximum Gap,Hard, https://leetcode.com/problems/maximum-gap," ""Array","[' Sorting', ' Bucket Sort', ' Radix Sort""']"
1233,Remove Sub-Folders from the Filesystem,Medium, https://leetcode.com/problems/remove-sub-folders-from-the-filesystem," ""Array","[' Trie', ' String', ' Sorting""']"
106,Construct Binary Tree from Inorder and Postorder Traversal,Medium, https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal," ""Array","[' Tree', ' Depth-First Search', ' Binary Tree""']"
862,Shortest Subarray with Sum at Least K,Hard, https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k," ""Array","[' Binary Search', ' Queue', ' Sliding Window', ' Prefix Sum""']"
421,Maximum XOR of Two Numbers in an Array,Medium, https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array," ""Array","[' Bit Manipulation', ' Trie""']"
149,Max Points on a Line,Hard, https://leetcode.com/problems/max-points-on-a-line," ""Array","[' Hash Table', ' Math', ' Geometry""']"
304,Range Sum Query 2D - Immutable,Medium, https://leetcode.com/problems/range-sum-query-2d-immutable," ""Array","[' Matrix', ' Prefix Sum""']"
889,Construct Binary Tree from Preorder and Postorder Traversal,Medium, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal," ""Array","[' Tree', ' Depth-First Search', ' Binary Tree""']"
1267,Count Servers that Communicate,Medium, https://leetcode.com/problems/count-servers-that-communicate," ""Array","[' Depth-First Search', ' Breadth-First Search', ' Union Find', ' Matrix""']"
189,Rotate Array,Easy, https://leetcode.com/problems/rotate-array," ""Array","[' Two Pointers""']"
486,Predict the Winner,Medium, https://leetcode.com/problems/predict-the-winner," ""Array","[' Math', ' Dynamic Programming', ' Minimax""']"
621,Task Scheduler,Medium, https://leetcode.com/problems/task-scheduler," ""Array","[' Greedy', ' Sorting', ' Heap (Priority Queue)""']"
1248,Count Number of Nice Subarrays,Medium, https://leetcode.com/problems/count-number-of-nice-subarrays," ""Array","[' Hash Table', ' Sliding Window""']"
609,Find Duplicate File in System,Medium, https://leetcode.com/problems/find-duplicate-file-in-system," ""Array","[' Hash Table', ' String""']"
325,Maximum Size Subarray Sum Equals k,Medium, https://leetcode.com/problems/maximum-size-subarray-sum-equals-k," ""Array","[' Hash Table""']"
435,Non-overlapping Intervals,Medium, https://leetcode.com/problems/non-overlapping-intervals," ""Array","[' Dynamic Programming', ' Greedy', ' Sorting""']"
918,Maximum Sum Circular Subarray,Medium, https://leetcode.com/problems/maximum-sum-circular-subarray," ""Array","[' Dynamic Programming', ' Queue""']"
406,Queue Reconstruction by Height,Medium, https://leetcode.com/problems/queue-reconstruction-by-height," ""Array","[' Greedy', ' Sorting""']"
1049,Last Stone Weight II,Medium, https://leetcode.com/problems/last-stone-weight-ii," ""Array","[' Dynamic Programming""']"
334,Increasing Triplet Subsequence,Medium, https://leetcode.com/problems/increasing-triplet-subsequence," ""Array","[' Greedy""']"
416,Partition Equal Subset Sum,Medium, https://leetcode.com/problems/partition-equal-subset-sum," ""Array","[' Dynamic Programming""']"
912,Sort an Array,Medium, https://leetcode.com/problems/sort-an-array," ""Array","[' Divide and Conquer', ' Sorting', ' Heap (Priority Queue)', ' Merge Sort""']"
1027,Longest Arithmetic Sequence,Medium, https://leetcode.com/problems/longest-arithmetic-sequence," ""Array","[' Hash Table', ' Dynamic Programming""']"
452,Minimum Number of Arrows to Burst Balloons,Medium, https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons," ""Array","[' Greedy', ' Sorting""']"
931,Minimum Falling Path Sum,Medium, https://leetcode.com/problems/minimum-falling-path-sum," ""Array","[' Dynamic Programming', ' Matrix""']"
1395,Count Number of Teams,Medium, https://leetcode.com/problems/count-number-of-teams," ""Array","[' Binary Indexed Tree', ' Dynamic Programming""']"
162,Find Peak Element,Medium, https://leetcode.com/problems/find-peak-element," ""Array","[' Binary Search""']"
714,Best Time to Buy and Sell Stock with Transaction Fee,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee," ""Array","[' Dynamic Programming', ' Greedy""']"
704,Binary Search,Easy, https://leetcode.com/problems/binary-search," ""Array","[' Binary Search""']"
414,Third Maximum Number,Easy, https://leetcode.com/problems/third-maximum-number," ""Array","[' Sorting""']"
1160,Find Words That Can Be Formed by Characters,Easy, https://leetcode.com/problems/find-words-that-can-be-formed-by-characters," ""Array","[' Hash Table', ' String""']"
905,Sort Array By Parity,Easy, https://leetcode.com/problems/sort-array-by-parity," ""Array","[' Two Pointers', ' Sorting""']"
485,Max Consecutive Ones,Easy, https://leetcode.com/problems/max-consecutive-ones," ""Array""",
674,Longest Continuous Increasing Subsequence,Easy, https://leetcode.com/problems/longest-continuous-increasing-subsequence," ""Array""",
1266,Minimum Time Visiting All Points,Easy, https://leetcode.com/problems/minimum-time-visiting-all-points," ""Array","[' Geometry""']"
724,Find Pivot Index,Easy, https://leetcode.com/problems/find-pivot-index," ""Array","[' Prefix Sum""']"
303,Range Sum Query - Immutable,Easy, https://leetcode.com/problems/range-sum-query-immutable," ""Array","[' Prefix Sum""']"
213,House Robber II,Medium, https://leetcode.com/problems/house-robber-ii," ""Array","[' Dynamic Programming""']"
260,Single Number III,Medium, https://leetcode.com/problems/single-number-iii," ""Array","[' Bit Manipulation""']"
309,Best Time to Buy and Sell Stock with Cooldown,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown," ""Array","[' Dynamic Programming""']"
1431,Kids With the Greatest Number of Candies,Easy, https://leetcode.com/problems/kids-with-the-greatest-number-of-candies," ""Array""",
361,Bomb Enemy,Medium, https://leetcode.com/problems/bomb-enemy," ""Array","[' Dynamic Programming', ' Matrix""']"
658,Find K Closest Elements,Medium, https://leetcode.com/problems/find-k-closest-elements," ""Array","[' Two Pointers', ' Binary Search', ' Sorting', ' Heap (Priority Queue)""']"
